trial_id,n_images,img1,img1_role,img2,img2_role,img3,img3_role,img4,img4_role,between_image,thisN,thisTrialN,thisRepN,random_order,dataset_number,dataset_slug,dataset_label,stimulus_set,condition_id,condition_name,cohesion,transitivity,audio_probe,between_audio,between_audio_lock_sec,source_dataset_folder,PracticeLoop.thisRepN,PracticeLoop.thisTrialN,PracticeLoop.thisN,PracticeLoop.thisIndex,MainBlock1.thisRepN,MainBlock1.thisTrialN,MainBlock1.thisN,MainBlock1.thisIndex,MainBlock2.thisRepN,MainBlock2.thisTrialN,MainBlock2.thisN,MainBlock2.thisIndex,MainBlock3.thisRepN,MainBlock3.thisTrialN,MainBlock3.thisN,MainBlock3.thisIndex,thisRow.t,notes,piloting,Instructions.started,Instructions_keep_alive.started,Instructions.stopped,practice_trial_index,practice_between_image,PracticeTrial.started,PracticeTrial_keep_alive.started,practice_between_rt,practice_seg1_role,practice_seg1_audio,practice_seg2_role,practice_seg2_audio,practice_seg3_role,practice_seg3_audio,PracticeTrial.stopped,PracticeEnd.started,PracticeEnd_keep_alive.started,PracticeEnd.stopped,main_trial_index,MainTrial.started,MainTrial_keep_alive.started,between_rt,seg1_role,seg1_audio,seg2_role,seg2_audio,seg3_role,seg3_audio,MainTrial.stopped,seg4_role,seg4_audio,Break.started,Break_keep_alive.started,Break.stopped,EndExperiment.started,EndExperiment_keep_alive.started,EndExperiment.stopped,participant,session,date,expName,expVersion,psychopyVersion,frameRate,expStart,
d010_set1_tr_ic,3,MainStimuli/010_run_cook_pancakes/ic_1.png,ic_1,MainStimuli/010_run_cook_pancakes/tr_target.png,tr_target,MainStimuli/010_run_cook_pancakes/end_ic_tr.png,end_ic_tr,None,None,BetweenTrials/img_20260522_165652.jpg,9,9,0,50,10,010_run_cook_pancakes,run_cook_pancakes,1,tr_ic,transitive_incohesive,incohesive,transitive,0,None,0,/Users/matveikurzukov/Library/CloudStorage/GoogleDrive-apazent@gmail.com/.shortcut-targets-by-id/1exBA-7XrpLfZc6s8oGNYTbmjGsu5dT6p/Gurung stimuli/10_run_cook pancakes,,,,,,,,,0,9,9,9,,,,,316.35128983399954,,,,,,,,,,,,,,,,,,,,,50,316.32194091699967,316.35128983399954,0.3638175420001062,ic_1,/Users/matveikurzukov/gurung/psychopy_gurung_v1/recordings/875233_main_imageset10_condition_tr_ic_pic01_ic_1.wav,tr_target,/Users/matveikurzukov/gurung/psychopy_gurung_v1/recordings/875233_main_imageset10_condition_tr_ic_pic02_tr_target.wav,end_ic_tr,/Users/matveikurzukov/gurung/psychopy_gurung_v1/recordings/875233_main_imageset10_condition_tr_ic_pic03_end_ic_tr.wav,318.00308266699994,,,,,,,,,875233,001,2026-06-06_21h40.45.140,gurung_120_v1,,2026.1.3,59.94989663403184,2026-06-06 21h40.45.659069 +0200,
d013_set1_it_coh,4,MainStimuli/013_stand_wash_clothes/coh_1.png,coh_1,MainStimuli/013_stand_wash_clothes/coh_2.png,coh_2,MainStimuli/013_stand_wash_clothes/it_target.png,it_target,MainStimuli/013_stand_wash_clothes/end_coh_it.png,end_coh_it,BetweenTrials/1752221802086.jpg,10,10,0,51,13,013_stand_wash_clothes,stand_wash_clothes,1,it_coh,intransitive_cohesive,cohesive,intransitive,0,None,0,/Users/matveikurzukov/Library/CloudStorage/GoogleDrive-apazent@gmail.com/.shortcut-targets-by-id/1exBA-7XrpLfZc6s8oGNYTbmjGsu5dT6p/Gurung stimuli/13_stand_wash clothes,,,,,,,,,0,10,10,10,,,,,318.25154091700006,,,,,,,,,,,,,,,,,,,,,51,318.2332362919997,318.25154091700006,0.35294749999957276,coh_1,/Users/matveikurzukov/gurung/psychopy_gurung_v1/recordings/875233_main_imageset13_condition_it_coh_pic01_coh_1.wav,coh_2,/Users/matveikurzukov/gurung/psychopy_gurung_v1/recordings/875233_main_imageset13_condition_it_coh_pic02_coh_2.wav,it_target,/Users/matveikurzukov/gurung/psychopy_gurung_v1/recordings/875233_main_imageset13_condition_it_coh_pic03_it_target.wav,320.10343308399933,end_coh_it,/Users/matveikurzukov/gurung/psychopy_gurung_v1/recordings/875233_main_imageset13_condition_it_coh_pic04_end_coh_it.wav,,,,,,,875233,001,2026-06-06_21h40.45.140,gurung_120_v1,,2026.1.3,59.94989663403184,2026-06-06 21h40.45.659069 +0200,
d015_set1_it_ic,3,MainStimuli/015_smile_clean_wall/ic_1.png,ic_1,MainStimuli/015_smile_clean_wall/it_target.png,it_target,MainStimuli/015_smile_clean_wall/end_ic_it.png,end_ic_it,None,None,BetweenTrials/1752221806065.jpg,11,11,0,52,15,015_smile_clean_wall,smile_clean_wall,1,it_ic,intransitive_incohesive,incohesive,intransitive,0,None,0,/Users/matveikurzukov/Library/CloudStorage/GoogleDrive-apazent@gmail.com/.shortcut-targets-by-id/1exBA-7XrpLfZc6s8oGNYTbmjGsu5dT6p/Gurung stimuli/15_smile_clean wall,,,,,,,,,0,11,11,11,,,,,320.30186966699966,,,,,,,,,,,,,,,,,,,,,52,320.281755084,320.30186966699966,0.3217426669998531,ic_1,/Users/matveikurzukov/gurung/psychopy_gurung_v1/recordings/875233_main_imageset15_condition_it_ic_pic01_ic_1.wav,it_target,/Users/matveikurzukov/gurung/psychopy_gurung_v1/recordings/875233_main_imageset15_condition_it_ic_pic02_it_target.wav,end_ic_it,/Users/matveikurzukov/gurung/psychopy_gurung_v1/recordings/875233_main_imageset15_condition_it_ic_pic03_end_ic_it.wav,321.57006370899944,,,,,,,,,875233,001,2026-06-06_21h40.45.140,gurung_120_v1,,2026.1.3,59.94989663403184,2026-06-06 21h40.45.659069 +0200,
d028_set1_tr_coh,3,MainStimuli/028_jump_peel_orange/coh_1.png,coh_1,MainStimuli/028_jump_peel_orange/coh_2.png,coh_2,MainStimuli/028_jump_peel_orange/tr_target.png,tr_target,None,None,BetweenTrials/1752221802086.jpg,12,12,0,53,28,028_jump_peel_orange,jump_peel_orange,1,tr_coh,transitive_cohesive,cohesive,transitive,0,None,0,/Users/matveikurzukov/Library/CloudStorage/GoogleDrive-apazent@gmail.com/.shortcut-targets-by-id/1exBA-7XrpLfZc6s8oGNYTbmjGsu5dT6p/Gurung stimuli/28_jump_peel orange,,,,,,,,,0,12,12,12,,,,,321.75107641699924,,,,,,,,,,,,,,,,,,,,,53,321.7306452499997,321.75107641699924,0.6389502500005619,coh_1,/Users/matveikurzukov/gurung/psychopy_gurung_v1/recordings/875233_main_imageset28_condition_tr_coh_pic01_coh_1.wav,coh_2,/Users/matveikurzukov/gurung/psychopy_gurung_v1/recordings/875233_main_imageset28_condition_tr_coh_pic02_coh_2.wav,tr_target,/Users/matveikurzukov/gurung/psychopy_gurung_v1/recordings/875233_main_imageset28_condition_tr_coh_pic03_tr_target.wav,323.4200792089996,,,,,,,,,875233,001,2026-06-06_21h40.45.140,gurung_120_v1,,2026.1.3,59.94989663403184,2026-06-06 21h40.45.659069 +0200,
d008_set1_it_coh,4,MainStimuli/008_smile_weave_garland/coh_1.png,coh_1,MainStimuli/008_smile_weave_garland/coh_2.png,coh_2,MainStimuli/008_smile_weave_garland/it_target.png,it_target,MainStimuli/008_smile_weave_garland/end_coh_it.png,end_coh_it,BetweenTrials/img_20260522_165652.jpg,13,13,0,54,8,008_smile_weave_garland,smile_weave_garland,1,it_coh,intransitive_cohesive,cohesive,intransitive,0,None,0,/Users/matveikurzukov/Library/CloudStorage/GoogleDrive-apazent@gmail.com/.shortcut-targets-by-id/1exBA-7XrpLfZc6s8oGNYTbmjGsu5dT6p/Gurung stimuli/8_smile_weave garland,,,,,,,,,0,13,13,13,,,,,323.63429474999975,,,,,,,,,,,,,,,,,,,,,54,323.6163745419999,323.63429474999975,0.33587325000007695,coh_1,/Users/matveikurzukov/gurung/psychopy_gurung_v1/recordings/875233_main_imageset08_condition_it_coh_pic01_coh_1.wav,coh_2,/Users/matveikurzukov/gurung/psychopy_gurung_v1/recordings/875233_main_imageset08_condition_it_coh_pic02_coh_2.wav,it_target,/Users/matveikurzukov/gurung/psychopy_gurung_v1/recordings/875233_main_imageset08_condition_it_coh_pic03_it_target.wav,325.46898333399986,end_coh_it,/Users/matveikurzukov/gurung/psychopy_gurung_v1/recordings/875233_main_imageset08_condition_it_coh_pic04_end_coh_it.wav,,,,,,,875233,001,2026-06-06_21h40.45.140,gurung_120_v1,,2026.1.3,59.94989663403184,2026-06-06 21h40.45.659069 +0200,
d004_set1_tr_ic,3,MainStimuli/004_run_drink_tea/ic_1.png,ic_1,MainStimuli/004_run_drink_tea/tr_target.png,tr_target,MainStimuli/004_run_drink_tea/end_ic_tr.png,end_ic_tr,None,None,BetweenTrials/img_20260522_165652.jpg,14,14,0,55,4,004_run_drink_tea,run_drink_tea,1,tr_ic,transitive_incohesive,incohesive,transitive,0,None,0,/Users/matveikurzukov/Library/CloudStorage/GoogleDrive-apazent@gmail.com/.shortcut-targets-by-id/1exBA-7XrpLfZc6s8oGNYTbmjGsu5dT6p/Gurung stimuli/4_run_drink tea,,,,,,,,,0,14,14,14,,,,,325.63505349999923,,,,,,,,,,,,,,,,,,,,,55,325.61815008399935,325.63505349999923,0.36704441600068094,ic_1,/Users/matveikurzukov/gurung/psychopy_gurung_v1/recordings/875233_main_imageset04_condition_tr_ic_pic01_ic_1.wav,tr_target,/Users/matveikurzukov/gurung/psychopy_gurung_v1/recordings/875233_main_imageset04_condition_tr_ic_pic02_tr_target.wav,end_ic_tr,/Users/matveikurzukov/gurung/psychopy_gurung_v1/recordings/875233_main_imageset04_condition_tr_ic_pic03_end_ic_tr.wav,327.2023225419998,,,,,,,,,875233,001,2026-06-06_21h40.45.140,gurung_120_v1,,2026.1.3,59.94989663403184,2026-06-06 21h40.45.659069 +0200,
d002_set1_tr_coh,3,MainStimuli/002_stand_weave_basket/coh_1.png,coh_1,MainStimuli/002_stand_weave_basket/coh_2.png,coh_2,MainStimuli/002_stand_weave_basket/tr_target.png,tr_target,None,None,BetweenTrials/img_20260522_165652.jpg,15,15,0,56,2,002_stand_weave_basket,stand_weave_basket,1,tr_coh,transitive_cohesive,cohesive,transitive,1,Audio/tsakyali.wav,10,/Users/matveikurzukov/Library/CloudStorage/GoogleDrive-apazent@gmail.com/.shortcut-targets-by-id/1exBA-7XrpLfZc6s8oGNYTbmjGsu5dT6p/Gurung stimuli/2_stand_weave basket,,,,,,,,,0,15,15,15,,,,,327.43409679199976,,,,,,,,,,,,,,,,,,,,,56,327.4146323749992,327.43409679199976,11.00758204200065,coh_1,/Users/matveikurzukov/gurung/psychopy_gurung_v1/recordings/875233_main_imageset02_condition_tr_coh_pic01_coh_1.wav,coh_2,/Users/matveikurzukov/gurung/psychopy_gurung_v1/recordings/875233_main_imageset02_condition_tr_coh_pic02_coh_2.wav,tr_target,/Users/matveikurzukov/gurung/psychopy_gurung_v1/recordings/875233_main_imageset02_condition_tr_coh_pic03_tr_target.wav,339.50173837500006,,,,,,,,,875233,001,2026-06-06_21h40.45.140,gurung_120_v1,,2026.1.3,59.94989663403184,2026-06-06 21h40.45.659069 +0200,
d026_set1_tr_coh,3,MainStimuli/026_sleep_drag_log/coh_1.png,coh_1,MainStimuli/026_sleep_drag_log/coh_2.png,coh_2,MainStimuli/026_sleep_drag_log/tr_target.png,tr_target,None,None,BetweenTrials/img_20260522_165652.jpg,16,16,0,57,26,026_sleep_drag_log,sleep_drag_log,1,tr_coh,transitive_cohesive,cohesive,transitive,0,None,0,/Users/matveikurzukov/Library/CloudStorage/GoogleDrive-apazent@gmail.com/.shortcut-targets-by-id/1exBA-7XrpLfZc6s8oGNYTbmjGsu5dT6p/Gurung stimuli/26_sleep_drag log,,,,,,,,,0,16,16,16,,,,,339.68315358399923,,,,,,,,,,,,,,,,,,,,,57,339.65830245899997,339.68315358399923,0.44793241699971986,coh_1,/Users/matveikurzukov/gurung/psychopy_gurung_v1/recordings/875233_main_imageset26_condition_tr_coh_pic01_coh_1.wav,coh_2,/Users/matveikurzukov/gurung/psychopy_gurung_v1/recordings/875233_main_imageset26_condition_tr_coh_pic02_coh_2.wav,tr_target,/Users/matveikurzukov/gurung/psychopy_gurung_v1/recordings/875233_main_imageset26_condition_tr_coh_pic03_tr_target.wav,341.18534754199936,,,,,,,,,875233,001,2026-06-06_21h40.45.140,gurung_120_v1,,2026.1.3,59.94989663403184,2026-06-06 21h40.45.659069 +0200,
d002_set1_it_ic,3,MainStimuli/002_stand_weave_basket/ic_1.png,ic_1,MainStimuli/002_stand_weave_basket/it_target.png,it_target,MainStimuli/002_stand_weave_basket/end_ic_it.png,end_ic_it,None,None,BetweenTrials/1752221806065.jpg,17,17,0,58,2,002_stand_weave_basket,stand_weave_basket,1,it_ic,intransitive_incohesive,incohesive,intransitive,0,None,0,/Users/matveikurzukov/Library/CloudStorage/GoogleDrive-apazent@gmail.com/.shortcut-targets-by-id/1exBA-7XrpLfZc6s8oGNYTbmjGsu5dT6p/Gurung stimuli/2_stand_weave basket,,,,,,,,,0,17,17,17,,,,,341.40176662499925,,,,,,,,,,,,,,,,,,,,,58,341.38558312499936,341.40176662499925,0.3490317089999735,ic_1,/Users/matveikurzukov/gurung/psychopy_gurung_v1/recordings/875233_main_imageset02_condition_it_ic_pic01_ic_1.wav,it_target,/Users/matveikurzukov/gurung/psychopy_gurung_v1/recordings/875233_main_imageset02_condition_it_ic_pic02_it_target.wav,end_ic_it,/Users/matveikurzukov/gurung/psychopy_gurung_v1/recordings/875233_main_imageset02_condition_it_ic_pic03_end_ic_it.wav,342.73514104199967,,,,,,,,,875233,001,2026-06-06_21h40.45.140,gurung_120_v1,,2026.1.3,59.94989663403184,2026-06-06 21h40.45.659069 +0200,
d017_set1_tr_ic,3,MainStimuli/017_rest_hang_picture/ic_1.png,ic_1,MainStimuli/017_rest_hang_picture/tr_target.png,tr_target,MainStimuli/017_rest_hang_picture/end_ic_tr.png,end_ic_tr,None,None,BetweenTrials/img-20250813-wa0011.jpg,18,18,0,59,17,017_rest_hang_picture,rest_hang_picture,1,tr_ic,transitive_incohesive,incohesive,transitive,0,None,0,/Users/matveikurzukov/Library/CloudStorage/GoogleDrive-apazent@gmail.com/.shortcut-targets-by-id/1exBA-7XrpLfZc6s8oGNYTbmjGsu5dT6p/Gurung stimuli/17_rest_hang picture,,,,,,,,,0,18,18,18,,,,,342.9164667499999,,,,,,,,,,,,,,,,,,,,,59,342.8960664999995,342.9164667499999,0.3216925419992549,ic_1,/Users/matveikurzukov/gurung/psychopy_gurung_v1/recordings/875233_main_imageset17_condition_tr_ic_pic01_ic_1.wav,tr_target,/Users/matveikurzukov/gurung/psychopy_gurung_v1/recordings/875233_main_imageset17_condition_tr_ic_pic02_tr_target.wav,end_ic_tr,/Users/matveikurzukov/gurung/psychopy_gurung_v1/recordings/875233_main_imageset17_condition_tr_ic_pic03_end_ic_tr.wav,344.1844862499993,,,,,,,,,875233,001,2026-06-06_21h40.45.140,gurung_120_v1,,2026.1.3,59.94989663403184,2026-06-06 21h40.45.659069 +0200,
d004_set1_it_ic,3,MainStimuli/004_run_drink_tea/ic_1.png,ic_1,MainStimuli/004_run_drink_tea/it_target.png,it_target,MainStimuli/004_run_drink_tea/end_ic_it.png,end_ic_it,None,None,BetweenTrials/1752221802086.jpg,19,19,0,60,4,004_run_drink_tea,run_drink_tea,1,it_ic,intransitive_incohesive,incohesive,intransitive,0,None,0,/Users/matveikurzukov/Library/CloudStorage/GoogleDrive-apazent@gmail.com/.shortcut-targets-by-id/1exBA-7XrpLfZc6s8oGNYTbmjGsu5dT6p/Gurung stimuli/4_run_drink tea,,,,,,,,,0,19,19,19,,,,,344.3662859169999,,,,,,,,,,,,,,,,,,,,,60,344.3390320839999,344.3662859169999,0.36181954099993163,ic_1,/Users/matveikurzukov/gurung/psychopy_gurung_v1/recordings/875233_main_imageset04_condition_it_ic_pic01_ic_1.wav,it_target,/Users/matveikurzukov/gurung/psychopy_gurung_v1/recordings/875233_main_imageset04_condition_it_ic_pic02_it_target.wav,end_ic_it,/Users/matveikurzukov/gurung/psychopy_gurung_v1/recordings/875233_main_imageset04_condition_it_ic_pic03_end_ic_it.wav,345.66796262499975,,,,,,,,,875233,001,2026-06-06_21h40.45.140,gurung_120_v1,,2026.1.3,59.94989663403184,2026-06-06 21h40.45.659069 +0200,
d028_set1_tr_ic,3,MainStimuli/028_jump_peel_orange/ic_1.png,ic_1,MainStimuli/028_jump_peel_orange/tr_target.png,tr_target,MainStimuli/028_jump_peel_orange/end_ic_tr.png,end_ic_tr,None,None,BetweenTrials/1752221802086.jpg,20,20,0,61,28,028_jump_peel_orange,jump_peel_orange,1,tr_ic,transitive_incohesive,incohesive,transitive,1,Audio/tsakyali.wav,10,/Users/matveikurzukov/Library/CloudStorage/GoogleDrive-apazent@gmail.com/.shortcut-targets-by-id/1exBA-7XrpLfZc6s8oGNYTbmjGsu5dT6p/Gurung stimuli/28_jump_peel orange,,,,,,,,,0,20,20,20,,,,,345.89959762499984,,,,,,,,,,,,,,,,,,,,,61,345.8773869589995,345.89959762499984,13.939382708999801,ic_1,/Users/matveikurzukov/gurung/psychopy_gurung_v1/recordings/875233_main_imageset28_condition_tr_ic_pic01_ic_1.wav,tr_target,/Users/matveikurzukov/gurung/psychopy_gurung_v1/recordings/875233_main_imageset28_condition_tr_ic_pic02_tr_target.wav,end_ic_tr,/Users/matveikurzukov/gurung/psychopy_gurung_v1/recordings/875233_main_imageset28_condition_tr_ic_pic03_end_ic_tr.wav,360.83327866699983,,,,,,,,,875233,001,2026-06-06_21h40.45.140,gurung_120_v1,,2026.1.3,59.94989663403184,2026-06-06 21h40.45.659069 +0200,
d024_set1_tr_ic,3,MainStimuli/024_descend_paint_bench/ic_1.png,ic_1,MainStimuli/024_descend_paint_bench/tr_target.png,tr_target,MainStimuli/024_descend_paint_bench/end_ic_tr.png,end_ic_tr,None,None,BetweenTrials/1752221806065.jpg,21,21,0,62,24,024_descend_paint_bench,descend_paint_bench,1,tr_ic,transitive_incohesive,incohesive,transitive,0,None,0,/Users/matveikurzukov/Library/CloudStorage/GoogleDrive-apazent@gmail.com/.shortcut-targets-by-id/1exBA-7XrpLfZc6s8oGNYTbmjGsu5dT6p/Gurung stimuli/24_descend_paint bench,,,,,,,,,0,21,21,21,,,,,360.9988304589997,,,,,,,,,,,,,,,,,,,,,62,360.97817699999996,360.9988304589997,0.45596745800048666,ic_1,/Users/matveikurzukov/gurung/psychopy_gurung_v1/recordings/875233_main_imageset24_condition_tr_ic_pic01_ic_1.wav,tr_target,/Users/matveikurzukov/gurung/psychopy_gurung_v1/recordings/875233_main_imageset24_condition_tr_ic_pic02_tr_target.wav,end_ic_tr,/Users/matveikurzukov/gurung/psychopy_gurung_v1/recordings/875233_main_imageset24_condition_tr_ic_pic03_end_ic_tr.wav,362.4831970839996,,,,,,,,,875233,001,2026-06-06_21h40.45.140,gurung_120_v1,,2026.1.3,59.94989663403184,2026-06-06 21h40.45.659069 +0200,
d017_set1_it_ic,3,MainStimuli/017_rest_hang_picture/ic_1.png,ic_1,MainStimuli/017_rest_hang_picture/it_target.png,it_target,MainStimuli/017_rest_hang_picture/end_ic_it.png,end_ic_it,None,None,BetweenTrials/1752221802086.jpg,22,22,0,63,17,017_rest_hang_picture,rest_hang_picture,1,it_ic,intransitive_incohesive,incohesive,intransitive,0,None,0,/Users/matveikurzukov/Library/CloudStorage/GoogleDrive-apazent@gmail.com/.shortcut-targets-by-id/1exBA-7XrpLfZc6s8oGNYTbmjGsu5dT6p/Gurung stimuli/17_rest_hang picture,,,,,,,,,0,22,22,22,,,,,362.6487460419994,,,,,,,,,,,,,,,,,,,,,63,362.62887599999976,362.6487460419994,0.42073566599992773,ic_1,/Users/matveikurzukov/gurung/psychopy_gurung_v1/recordings/875233_main_imageset17_condition_it_ic_pic01_ic_1.wav,it_target,/Users/matveikurzukov/gurung/psychopy_gurung_v1/recordings/875233_main_imageset17_condition_it_ic_pic02_it_target.wav,end_ic_it,/Users/matveikurzukov/gurung/psychopy_gurung_v1/recordings/875233_main_imageset17_condition_it_ic_pic03_end_ic_it.wav,364.1164531249997,,,,,,,,,875233,001,2026-06-06_21h40.45.140,gurung_120_v1,,2026.1.3,59.94989663403184,2026-06-06 21h40.45.659069 +0200,
d030_set1_tr_coh,3,MainStimuli/030_smile_make_momos/coh_1.png,coh_1,MainStimuli/030_smile_make_momos/coh_2.png,coh_2,MainStimuli/030_smile_make_momos/tr_target.png,tr_target,None,None,BetweenTrials/img-20250813-wa0011.jpg,23,23,0,64,30,030_smile_make_momos,smile_make_momos,1,tr_coh,transitive_cohesive,cohesive,transitive,0,None,0,/Users/matveikurzukov/Library/CloudStorage/GoogleDrive-apazent@gmail.com/.shortcut-targets-by-id/1exBA-7XrpLfZc6s8oGNYTbmjGsu5dT6p/Gurung stimuli/30_smile_make momos,,,,,,,,,0,23,23,23,,,,,364.2815703749993,,,,,,,,,,,,,,,,,,,,,64,364.25551212499977,364.2815703749993,0.34376383400012855,coh_1,/Users/matveikurzukov/gurung/psychopy_gurung_v1/recordings/875233_main_imageset30_condition_tr_coh_pic01_coh_1.wav,coh_2,/Users/matveikurzukov/gurung/psychopy_gurung_v1/recordings/875233_main_imageset30_condition_tr_coh_pic02_coh_2.wav,tr_target,/Users/matveikurzukov/gurung/psychopy_gurung_v1/recordings/875233_main_imageset30_condition_tr_coh_pic03_tr_target.wav,365.63299754199943,,,,,,,,,875233,001,2026-06-06_21h40.45.140,gurung_120_v1,,2026.1.3,59.94989663403184,2026-06-06 21h40.45.659069 +0200,
d012_set1_it_coh,4,MainStimuli/012_come_eat_rice/coh_1.png,coh_1,MainStimuli/012_come_eat_rice/coh_2.png,coh_2,MainStimuli/012_come_eat_rice/it_target.png,it_target,MainStimuli/012_come_eat_rice/end_coh_it.png,end_coh_it,BetweenTrials/1752221806065.jpg,24,24,0,65,12,012_come_eat_rice,come_eat_rice,1,it_coh,intransitive_cohesive,cohesive,intransitive,0,None,0,/Users/matveikurzukov/Library/CloudStorage/GoogleDrive-apazent@gmail.com/.shortcut-targets-by-id/1exBA-7XrpLfZc6s8oGNYTbmjGsu5dT6p/Gurung stimuli/12_come_eat rice,,,,,,,,,0,24,24,24,,,,,365.84840254199935,,,,,,,,,,,,,,,,,,,,,65,365.8199992919999,365.84840254199935,0.8128099170007772,coh_1,/Users/matveikurzukov/gurung/psychopy_gurung_v1/recordings/875233_main_imageset12_condition_it_coh_pic01_coh_1.wav,coh_2,/Users/matveikurzukov/gurung/psychopy_gurung_v1/recordings/875233_main_imageset12_condition_it_coh_pic02_coh_2.wav,it_target,/Users/matveikurzukov/gurung/psychopy_gurung_v1/recordings/875233_main_imageset12_condition_it_coh_pic03_it_target.wav,368.2171441249993,end_coh_it,/Users/matveikurzukov/gurung/psychopy_gurung_v1/recordings/875233_main_imageset12_condition_it_coh_pic04_end_coh_it.wav,,,,,,,875233,001,2026-06-06_21h40.45.140,gurung_120_v1,,2026.1.3,59.94989663403184,2026-06-06 21h40.45.659069 +0200,
d007_set1_it_coh,4,MainStimuli/007_sit_make_fire/coh_1.png,coh_1,MainStimuli/007_sit_make_fire/coh_2.png,coh_2,MainStimuli/007_sit_make_fire/it_target.png,it_target,MainStimuli/007_sit_make_fire/end_coh_it.png,end_coh_it,BetweenTrials/img_20260522_165652.jpg,25,25,0,66,7,007_sit_make_fire,sit_make_fire,1,it_coh,intransitive_cohesive,cohesive,intransitive,0,None,0,/Users/matveikurzukov/Library/CloudStorage/GoogleDrive-apazent@gmail.com/.shortcut-targets-by-id/1exBA-7XrpLfZc6s8oGNYTbmjGsu5dT6p/Gurung stimuli/7_sit_make fire,,,,,,,,,0,25,25,25,,,,,368.482044417,,,,,,,,,,,,,,,,,,,,,66,368.4567616669992,368.482044417,0.37747712500004127,coh_1,/Users/matveikurzukov/gurung/psychopy_gurung_v1/recordings/875233_main_imageset07_condition_it_coh_pic01_coh_1.wav,coh_2,/Users/matveikurzukov/gurung/psychopy_gurung_v1/recordings/875233_main_imageset07_condition_it_coh_pic02_coh_2.wav,it_target,/Users/matveikurzukov/gurung/psychopy_gurung_v1/recordings/875233_main_imageset07_condition_it_coh_pic03_it_target.wav,370.38306020899927,end_coh_it,/Users/matveikurzukov/gurung/psychopy_gurung_v1/recordings/875233_main_imageset07_condition_it_coh_pic04_end_coh_it.wav,,,,,,,875233,001,2026-06-06_21h40.45.140,gurung_120_v1,,2026.1.3,59.94989663403184,2026-06-06 21h40.45.659069 +0200,
d020_set1_it_coh,4,MainStimuli/020_come_plant_sapling/coh_1.png,coh_1,MainStimuli/020_come_plant_sapling/coh_2.png,coh_2,MainStimuli/020_come_plant_sapling/it_target.png,it_target,MainStimuli/020_come_plant_sapling/end_coh_it.png,end_coh_it,BetweenTrials/1752221802086.jpg,26,26,0,67,20,020_come_plant_sapling,come_plant_sapling,1,it_coh,intransitive_cohesive,cohesive,intransitive,0,None,0,/Users/matveikurzukov/Library/CloudStorage/GoogleDrive-apazent@gmail.com/.shortcut-targets-by-id/1exBA-7XrpLfZc6s8oGNYTbmjGsu5dT6p/Gurung stimuli/20_come_plant sapling,,,,,,,,,0,26,26,26,,,,,370.64863824999975,,,,,,,,,,,,,,,,,,,,,67,370.6207323339995,370.64863824999975,0.31214375000035943,coh_1,/Users/matveikurzukov/gurung/psychopy_gurung_v1/recordings/875233_main_imageset20_condition_it_coh_pic01_coh_1.wav,coh_2,/Users/matveikurzukov/gurung/psychopy_gurung_v1/recordings/875233_main_imageset20_condition_it_coh_pic02_coh_2.wav,it_target,/Users/matveikurzukov/gurung/psychopy_gurung_v1/recordings/875233_main_imageset20_condition_it_coh_pic03_it_target.wav,372.5675793749997,end_coh_it,/Users/matveikurzukov/gurung/psychopy_gurung_v1/recordings/875233_main_imageset20_condition_it_coh_pic04_end_coh_it.wav,,,,,,,875233,001,2026-06-06_21h40.45.140,gurung_120_v1,,2026.1.3,59.94989663403184,2026-06-06 21h40.45.659069 +0200,
d016_set1_it_ic,3,MainStimuli/016_sleep_wash_dish/ic_1.png,ic_1,MainStimuli/016_sleep_wash_dish/it_target.png,it_target,MainStimuli/016_sleep_wash_dish/end_ic_it.png,end_ic_it,None,None,BetweenTrials/1752221802086.jpg,27,27,0,68,16,016_sleep_wash_dish,sleep_wash_dish,1,it_ic,intransitive_incohesive,incohesive,intransitive,0,None,0,/Users/matveikurzukov/Library/CloudStorage/GoogleDrive-apazent@gmail.com/.shortcut-targets-by-id/1exBA-7XrpLfZc6s8oGNYTbmjGsu5dT6p/Gurung stimuli/16_sleep_wash dish,,,,,,,,,0,27,27,27,,,,,372.7818394999995,,,,,,,,,,,,,,,,,,,,,68,372.76567066699954,372.7818394999995,0.3177612080007748,ic_1,/Users/matveikurzukov/gurung/psychopy_gurung_v1/recordings/875233_main_imageset16_condition_it_ic_pic01_ic_1.wav,it_target,/Users/matveikurzukov/gurung/psychopy_gurung_v1/recordings/875233_main_imageset16_condition_it_ic_pic02_it_target.wav,end_ic_it,/Users/matveikurzukov/gurung/psychopy_gurung_v1/recordings/875233_main_imageset16_condition_it_ic_pic03_end_ic_it.wav,374.082697459,,,,,,,,,875233,001,2026-06-06_21h40.45.140,gurung_120_v1,,2026.1.3,59.94989663403184,2026-06-06 21h40.45.659069 +0200,
